ride_id,user_id,driver_id,vehicle_id,start_location,end_location,start_date,start_hour,end_date,end_hour,distance_km,fare_amount
19203,5119,235,233,Casablanca (CMN),Maarif,2024-01-03,12,2024-01-03,12,26.26,98.91
19204,2485,150,229,Casablanca (CMN),Bouskoura,2024-03-18,17,2024-03-18,17,22.58,86.03
19205,9562,175,126,Dakhla (VIL),PK25,2024-06-11,6,2024-06-11,7,26.56,99.96
19206,2633,240,266,Marrakech (RAK),Targa,2024-08-28,23,2024-08-28,23,12.85,51.98
19207,833,222,149,Agadir (AGA),Talborjt,2024-06-02,12,2024-06-02,13,24.11,91.38
19208,2955,112,37,Laayoune (EUN),Al Wahda,2024-04-07,14,2024-04-07,14,7.91,34.68
19209,1135,233,290,Rabat-Salé (RBA),Salé Center,2024-04-20,16,2024-04-20,16,8.8,37.8
19210,9617,272,10,Casablanca (CMN),Anfa,2024-01-17,14,2024-01-17,14,34.61,128.14
19211,7465,74,102,Nador (NDR),Selouane,2024-06-20,20,2024-06-20,20,14.48,57.68
19212,9891,151,37,Casablanca (CMN),Anfa,2024-03-27,4,2024-03-27,5,30.3,113.05
19213,1014,76,92,Fes (FEZ),Saiss district,2024-06-10,0,2024-06-10,0,3.99,20.96
19214,2788,82,173,Casablanca (CMN),Bouskoura,2024-03-24,7,2024-03-24,8,21.37,81.8
19215,6372,80,274,Fes (FEZ),Ville Nouvelle,2024-04-25,5,2024-04-25,5,12.65,51.28
19216,2596,43,175,Oujda (OUD),Al Qods,2024-07-21,0,2024-07-21,0,10.65,44.28
19217,7187,74,102,Oujda (OUD),Lazaret,2024-04-05,20,2024-04-05,20,12.76,51.66
19218,5284,298,22,Casablanca (CMN),Maarif,2024-08-17,13,2024-08-17,14,30.02,112.07
19219,7948,112,37,Marrakech (RAK),Targa,2024-09-27,23,2024-09-28,0,12.93,52.26
19220,1100,66,289,Agadir (AGA),Ait Melloul,2024-07-28,15,2024-07-28,16,16.15,63.52
19221,8704,266,255,Fes (FEZ),Batha,2024-08-14,0,2024-08-14,0,15.05,59.68
19222,843,169,148,Casablanca (CMN),Bouskoura,2024-01-02,17,2024-01-02,18,23.03,87.6
19223,8270,286,26,Rabat-Salé (RBA),Hay Riad,2024-07-02,15,2024-07-02,15,15.06,59.71
19224,4334,58,210,Dakhla (VIL),PK25,2024-07-12,19,2024-07-12,21,28.0,105.0
19225,4715,29,226,Agadir (AGA),Taghazout,2024-03-30,12,2024-03-30,13,40.97,150.39
19226,2038,196,235,Tangier (TNG),Gzenaya,2024-10-02,14,2024-10-02,15,6.34,29.19
19227,7425,85,70,Nador (NDR),Beni Ensar,2024-01-01,12,2024-01-01,13,26.26,98.91
19228,3160,36,236,Tangier (TNG),Malabata,2024-03-25,18,2024-03-25,19,12.54,50.89
19229,177,21,9,Casablanca (CMN),Mohammedia,2024-03-18,7,2024-03-18,8,25.59,96.56
19230,4496,218,211,Fes (FEZ),Saiss district,2024-05-30,15,2024-05-30,16,6.77,30.7
19231,9004,162,188,Oujda (OUD),Berkane,2024-04-13,20,2024-04-13,21,60.36,218.26
19232,8382,164,21,Laayoune (EUN),Al Wahda,2024-04-16,13,2024-04-16,13,11.67,47.84
19233,4294,86,3,Oujda (OUD),Al Qods,2024-05-20,21,2024-05-20,22,10.98,45.43
19234,8055,57,145,Nador (NDR),Beni Ensar,2024-07-25,17,2024-07-25,18,31.79,118.26
19235,3637,295,109,Agadir (AGA),Inezgane,2024-08-17,19,2024-08-17,19,15.05,59.68
19236,4730,70,206,Agadir (AGA),Taghazout,2024-07-19,9,2024-07-19,10,43.68,159.88
19237,8704,131,2,Oujda (OUD),Al Qods,2024-01-20,4,2024-01-20,5,11.21,46.24
19238,8311,206,101,Casablanca (CMN),Maarif,2024-02-26,9,2024-02-26,9,28.29,106.02
19239,4515,28,289,Agadir (AGA),Taghazout,2024-02-08,19,2024-02-08,20,36.05,133.17
19240,130,230,256,Casablanca (CMN),Bouskoura,2024-09-11,3,2024-09-11,4,18.58,72.03
19241,13,272,10,Casablanca (CMN),Mohammedia,2024-06-18,8,2024-06-18,9,30.36,113.26
19242,1267,170,242,Marrakech (RAK),Gueliz,2024-06-16,9,2024-06-16,9,9.05,38.68
19243,1065,292,73,Oujda (OUD),Lazaret,2024-01-18,6,2024-01-18,6,13.1,52.85
19244,7770,170,242,Oujda (OUD),Berkane,2024-01-30,8,2024-01-30,9,58.4,211.4
19245,2004,135,279,Rabat-Salé (RBA),Hay Riad,2024-04-09,11,2024-04-09,11,13.6,54.6
19246,6535,182,151,Dakhla (VIL),Port Dakhla,2024-05-24,21,2024-05-24,21,5.58,26.53
19247,8084,84,294,Agadir (AGA),Inezgane,2024-05-09,21,2024-05-09,21,15.76,62.16
19248,3992,113,37,Oujda (OUD),Al Qods,2024-03-28,3,2024-03-28,4,10.02,42.07
19249,4514,129,283,Agadir (AGA),Taghazout,2024-02-13,17,2024-02-13,18,37.31,137.58
19250,9896,47,292,Fes (FEZ),Ville Nouvelle,2024-07-09,3,2024-07-09,3,13.59,54.56
19251,1069,276,115,Agadir (AGA),Talborjt,2024-07-28,6,2024-07-28,7,26.36,99.26
19252,6505,77,257,Tangier (TNG),Port Tanger Ville,2024-08-13,3,2024-08-13,3,19.33,74.66
19253,69,274,260,Laayoune (EUN),Al Wahda,2024-09-21,23,2024-09-21,23,7.43,33.0
19254,8662,198,66,Rabat-Salé (RBA),Temara,2024-04-24,18,2024-04-24,19,23.76,90.16
19255,340,146,44,Rabat-Salé (RBA),Agdal,2024-04-19,16,2024-04-19,16,17.12,66.92
19256,719,289,161,Laayoune (EUN),Al Wahda,2024-04-05,10,2024-04-05,10,11.67,47.84
19257,4117,250,39,Laayoune (EUN),Foum El Oued,2024-07-01,11,2024-07-01,12,20.93,80.26
19258,3263,17,80,Marrakech (RAK),Palmeraie,2024-09-24,20,2024-09-24,21,14.76,58.66
19259,7767,180,300,Agadir (AGA),Ait Melloul,2024-08-24,17,2024-08-24,18,16.98,66.43
19260,4008,227,77,Laayoune (EUN),Al Wahda,2024-03-28,3,2024-03-28,3,9.3,39.55
19261,1390,218,211,Fes (FEZ),Ville Nouvelle,2024-02-17,2,2024-02-17,3,15.89,62.62
19262,309,170,242,Fes (FEZ),Batha,2024-02-14,7,2024-02-14,8,19.33,74.66
19263,1159,264,63,Nador (NDR),Selouane,2024-08-02,22,2024-08-02,22,14.47,57.64
19264,8131,204,49,Agadir (AGA),Ait Melloul,2024-07-21,2,2024-07-21,2,10.24,42.84
19265,3733,38,98,Tangier (TNG),Gzenaya,2024-07-29,10,2024-07-29,11,10.02,42.07
19266,2305,59,217,Oujda (OUD),Al Qods,2024-02-13,20,2024-02-13,20,13.24,53.34
19267,3332,286,26,Agadir (AGA),Ait Melloul,2024-04-07,2,2024-04-07,3,11.3,46.55
19268,2190,257,148,Rabat-Salé (RBA),Temara,2024-02-20,19,2024-02-20,19,27.29,102.52
19269,8549,197,89,Laayoune (EUN),Al Wahda,2024-03-04,19,2024-03-04,19,6.35,29.22
19270,6244,11,269,Fes (FEZ),Batha,2024-03-05,7,2024-03-05,8,19.33,74.66
19271,7601,58,210,Laayoune (EUN),Foum El Oued,2024-09-10,18,2024-09-10,19,20.3,78.05
19272,2431,256,108,Casablanca (CMN),Anfa,2024-08-22,12,2024-08-22,13,33.91,125.68
19273,5477,24,37,Marrakech (RAK),Gueliz,2024-05-03,5,2024-05-03,6,9.98,41.93
19274,877,115,219,Agadir (AGA),Taghazout,2024-09-28,8,2024-09-28,10,46.86,171.01
19275,4759,108,252,Casablanca (CMN),Maarif,2024-06-04,4,2024-06-04,5,22.89,87.12
19276,7560,166,90,Nador (NDR),Beni Ensar,2024-02-10,1,2024-02-10,2,28.4,106.4
19277,2090,263,288,Agadir (AGA),Ait Melloul,2024-02-15,20,2024-02-15,20,11.82,48.37
19278,6192,277,269,Fes (FEZ),Ville Nouvelle,2024-01-31,10,2024-01-31,10,12.95,52.32
19279,1489,271,247,Marrakech (RAK),Medina,2024-09-28,10,2024-09-28,11,6.17,28.6
19280,4752,265,274,Agadir (AGA),Ait Melloul,2024-09-09,10,2024-09-09,10,13.75,55.12
19281,9243,193,227,Casablanca (CMN),Bouskoura,2024-06-25,12,2024-06-25,12,21.82,83.37
19282,1390,124,237,Tangier (TNG),Cap Spartel,2024-08-26,5,2024-08-26,5,20.92,80.22
19283,6208,60,138,Laayoune (EUN),Al Wahda,2024-08-18,16,2024-08-18,16,11.59,47.56
19284,2996,80,274,Dakhla (VIL),Port Dakhla,2024-08-24,1,2024-08-24,1,9.21,39.24
19285,4293,105,165,Nador (NDR),Selouane,2024-02-01,7,2024-02-01,8,12.61,51.14
19286,2847,95,240,Casablanca (CMN),Bouskoura,2024-02-02,23,2024-02-03,0,17.21,67.24
19287,4363,211,111,Dakhla (VIL),Port Dakhla,2024-01-03,9,2024-01-03,9,7.48,33.18
19288,7577,103,165,Nador (NDR),Selouane,2024-05-31,4,2024-05-31,4,12.49,50.72
19289,2881,2,18,Dakhla (VIL),PK25,2024-08-23,12,2024-08-23,13,27.54,103.39
19290,3031,295,109,Rabat-Salé (RBA),Hay Riad,2024-04-06,21,2024-04-06,22,17.61,68.63
19291,3924,170,242,Casablanca (CMN),Anfa,2024-04-25,4,2024-04-25,5,36.51,134.78
19292,8229,7,288,Nador (NDR),Selouane,2024-02-18,5,2024-02-18,5,11.37,46.79
19293,5948,230,256,Rabat-Salé (RBA),Salé Center,2024-04-06,17,2024-04-06,17,11.55,47.42
19294,1332,263,288,Tangier (TNG),Port Tanger Ville,2024-06-05,23,2024-06-06,0,18.63,72.2
19295,1882,49,129,Laayoune (EUN),Al Wahda,2024-07-04,18,2024-07-04,18,6.02,28.07
19296,5872,92,206,Tangier (TNG),Malabata,2024-02-16,19,2024-02-16,19,13.23,53.3
19297,2739,60,138,Tangier (TNG),Port Tanger Ville,2024-03-08,23,2024-03-09,0,18.17,70.6
19298,2191,141,203,Tangier (TNG),Port Tanger Ville,2024-05-25,15,2024-05-25,16,17.56,68.46
19299,4116,259,103,Fes (FEZ),Ville Nouvelle,2024-01-01,1,2024-01-01,2,14.97,59.4
19300,5567,151,37,Fes (FEZ),Batha,2024-04-03,20,2024-04-03,21,19.51,75.29
19301,7288,52,148,Laayoune (EUN),Al Wahda,2024-07-16,15,2024-07-16,16,11.16,46.06
19302,9762,158,91,Laayoune (EUN),Foum El Oued,2024-10-04,2,2024-10-04,2,23.91,90.68
19303,6706,22,48,Agadir (AGA),Inezgane,2024-05-30,11,2024-05-30,12,15.1,59.85
19304,3544,21,9,Fes (FEZ),Ville Nouvelle,2024-07-18,21,2024-07-18,21,13.27,53.44
19305,8835,247,138,Oujda (OUD),Al Qods,2024-04-29,22,2024-04-29,22,13.43,54.0
19306,8110,67,201,Agadir (AGA),Inezgane,2024-03-29,23,2024-03-29,23,17.71,68.98
19307,1082,132,221,Dakhla (VIL),PK25,2024-08-20,17,2024-08-20,18,30.96,115.36
19308,7139,57,145,Marrakech (RAK),Palmeraie,2024-08-12,18,2024-08-12,18,12.0,49.0
19309,9518,4,49,Rabat-Salé (RBA),Hay Riad,2024-08-16,9,2024-08-16,9,15.03,59.6
19310,842,157,283,Marrakech (RAK),Medina,2024-09-21,17,2024-09-21,17,5.4,25.9
19311,7559,272,10,Marrakech (RAK),Targa,2024-08-12,4,2024-08-12,4,13.48,54.18
19312,460,205,69,Rabat-Salé (RBA),Salé Center,2024-02-07,14,2024-02-07,14,10.93,45.26
19313,4376,116,45,Fes (FEZ),Ville Nouvelle,2024-06-15,8,2024-06-15,8,12.6,51.1
19314,3543,65,105,Fes (FEZ),Saiss district,2024-05-01,3,2024-05-01,3,5.69,26.92
19315,7131,118,134,Agadir (AGA),Taghazout,2024-06-14,1,2024-06-14,2,45.91,167.68
19316,8811,283,254,Rabat-Salé (RBA),Hay Riad,2024-04-24,13,2024-04-24,14,17.72,69.02
19317,7440,26,171,Oujda (OUD),Berkane,2024-05-11,11,2024-05-11,13,64.87,234.04
19318,5599,160,81,Agadir (AGA),Ait Melloul,2024-08-22,2,2024-08-22,2,17.89,69.62
19319,605,108,252,Marrakech (RAK),Medina,2024-01-11,15,2024-01-11,16,4.71,23.48
19320,9848,94,98,Fes (FEZ),Ville Nouvelle,2024-03-07,10,2024-03-07,10,14.74,58.59
19321,3252,82,173,Tangier (TNG),Gzenaya,2024-02-17,23,2024-02-17,23,10.16,42.56
19322,5905,282,121,Laayoune (EUN),Al Wahda,2024-02-01,20,2024-02-01,20,11.94,48.79
19323,6409,99,229,Nador (NDR),Beni Ensar,2024-04-13,11,2024-04-13,12,28.07,105.24
19324,9648,134,89,Fes (FEZ),Batha,2024-09-24,0,2024-09-24,0,15.66,61.81
19325,1611,123,39,Casablanca (CMN),Mohammedia,2024-06-22,9,2024-06-22,10,33.46,124.11
19326,9684,125,79,Fes (FEZ),Ville Nouvelle,2024-09-28,3,2024-09-28,4,13.22,53.27
19327,7057,83,144,Casablanca (CMN),Anfa,2024-08-10,16,2024-08-10,17,32.68,121.38
19328,7650,49,129,Casablanca (CMN),Anfa,2024-05-08,9,2024-05-08,10,31.42,116.97
19329,5854,202,80,Oujda (OUD),Berkane,2024-06-08,9,2024-06-08,10,57.18,207.13
19330,979,216,88,Casablanca (CMN),Maarif,2024-05-27,21,2024-05-27,22,22.25,84.88
19331,9600,78,215,Tangier (TNG),Cap Spartel,2024-02-04,6,2024-02-04,7,21.43,82.0
19332,8595,119,272,Nador (NDR),Selouane,2024-07-26,6,2024-07-26,6,12.4,50.4
19333,5048,296,115,Tangier (TNG),Cap Spartel,2024-07-09,8,2024-07-09,8,15.3,60.55
19334,3696,211,111,Tangier (TNG),Gzenaya,2024-06-16,7,2024-06-16,7,7.97,34.89
19335,4389,104,253,Agadir (AGA),Ait Melloul,2024-04-18,4,2024-04-18,5,11.8,48.3
19336,7350,126,256,Agadir (AGA),Ait Melloul,2024-09-29,18,2024-09-29,19,10.92,45.22
19337,4988,124,237,Fes (FEZ),Saiss district,2024-08-12,9,2024-08-12,9,6.05,28.18
19338,9647,205,69,Fes (FEZ),Ville Nouvelle,2024-04-25,14,2024-04-25,15,14.72,58.52
19339,2726,45,8,Rabat-Salé (RBA),Temara,2024-08-17,6,2024-08-17,7,20.36,78.26
19340,2636,292,73,Fes (FEZ),Batha,2024-06-27,13,2024-06-27,13,18.64,72.24
19341,8329,246,14,Laayoune (EUN),Foum El Oued,2024-07-18,11,2024-07-18,11,18.76,72.66
19342,2438,164,21,Casablanca (CMN),Bouskoura,2024-01-06,14,2024-01-06,15,19.23,74.31
19343,3640,14,169,Agadir (AGA),Ait Melloul,2024-01-08,5,2024-01-08,5,10.36,43.26
19344,3031,114,264,Fes (FEZ),Saiss district,2024-09-07,6,2024-09-07,6,3.43,19.01
19345,4883,216,88,Agadir (AGA),Talborjt,2024-07-01,12,2024-07-01,12,26.62,100.17
19346,353,217,69,Casablanca (CMN),Mohammedia,2024-04-13,0,2024-04-13,1,34.41,127.43
19347,4705,255,51,Rabat-Salé (RBA),Agdal,2024-02-09,13,2024-02-09,13,19.64,75.74
19348,3573,246,14,Oujda (OUD),Al Qods,2024-08-30,13,2024-08-30,13,10.09,42.32
19349,1692,245,129,Fes (FEZ),Ville Nouvelle,2024-05-22,8,2024-05-22,8,13.89,55.62
19350,6674,26,171,Marrakech (RAK),Medina,2024-07-10,14,2024-07-10,14,5.45,26.08
19351,4087,7,288,Marrakech (RAK),Targa,2024-03-11,0,2024-03-11,0,9.9,41.65
19352,5913,231,190,Fes (FEZ),Batha,2024-02-21,7,2024-02-21,7,19.92,76.72
19353,521,287,216,Tangier (TNG),Gzenaya,2024-09-03,21,2024-09-03,21,6.16,28.56
19354,9344,217,69,Tangier (TNG),Cap Spartel,2024-07-02,13,2024-07-02,13,20.97,80.4
19355,3525,16,287,Casablanca (CMN),Anfa,2024-06-16,6,2024-06-16,7,32.01,119.04
19356,5892,183,82,Marrakech (RAK),Targa,2024-09-11,18,2024-09-11,18,12.82,51.87
19357,270,173,190,Tangier (TNG),Gzenaya,2024-03-10,22,2024-03-10,22,8.44,36.54
19358,6649,162,188,Agadir (AGA),Inezgane,2024-01-31,21,2024-01-31,21,21.2,81.2
19359,4530,7,288,Oujda (OUD),Lazaret,2024-04-10,11,2024-04-10,11,14.02,56.07
19360,7275,81,166,Tangier (TNG),Port Tanger Ville,2024-01-28,17,2024-01-28,17,16.14,63.49
19361,2851,102,58,Agadir (AGA),Inezgane,2024-07-25,21,2024-07-25,21,19.26,74.41
19362,2017,221,49,Agadir (AGA),Taghazout,2024-05-23,22,2024-05-24,0,46.25,168.88
19363,7543,158,91,Fes (FEZ),Batha,2024-02-04,2,2024-02-04,2,19.14,73.99
19364,5996,213,222,Casablanca (CMN),Bouskoura,2024-08-05,18,2024-08-05,19,21.94,83.79
19365,2948,266,255,Tangier (TNG),Cap Spartel,2024-07-08,7,2024-07-08,7,21.86,83.51
19366,6975,39,274,Dakhla (VIL),Port Dakhla,2024-07-01,3,2024-07-01,3,6.37,29.3
19367,5113,50,81,Marrakech (RAK),Palmeraie,2024-03-23,16,2024-03-23,16,15.99,62.96
19368,5507,97,8,Oujda (OUD),Berkane,2024-08-07,3,2024-08-07,4,62.29,225.02
19369,3624,74,102,Nador (NDR),Beni Ensar,2024-01-11,3,2024-01-11,4,31.05,115.68
19370,2249,287,216,Casablanca (CMN),Bouskoura,2024-03-28,10,2024-03-28,11,21.4,81.9
19371,3466,32,115,Oujda (OUD),Al Qods,2024-07-05,13,2024-07-05,13,10.7,44.45
19372,8954,44,184,Oujda (OUD),Lazaret,2024-05-03,21,2024-05-03,22,15.24,60.34
19373,6098,42,220,Oujda (OUD),Al Qods,2024-06-23,7,2024-06-23,8,11.64,47.74
19374,1098,64,265,Tangier (TNG),Cap Spartel,2024-08-01,5,2024-08-01,6,16.09,63.32
19375,7129,67,201,Marrakech (RAK),Gueliz,2024-05-03,0,2024-05-03,0,5.74,27.09
19376,5236,129,283,Laayoune (EUN),Foum El Oued,2024-08-20,21,2024-08-20,22,23.02,87.57
19377,7910,244,293,Dakhla (VIL),Port Dakhla,2024-03-27,19,2024-03-27,19,5.63,26.7
19378,8483,57,145,Casablanca (CMN),Maarif,2024-08-25,19,2024-08-25,20,26.07,98.24
19379,9029,1,284,Agadir (AGA),Talborjt,2024-09-05,9,2024-09-05,10,23.61,89.64
19380,4287,255,51,Fes (FEZ),Batha,2024-03-20,9,2024-03-20,9,16.67,65.34
19381,3964,81,166,Marrakech (RAK),Targa,2024-01-04,22,2024-01-04,22,8.27,35.94
19382,1411,221,49,Rabat-Salé (RBA),Salé Center,2024-03-05,20,2024-03-05,20,9.08,38.78
19383,4505,292,73,Nador (NDR),Selouane,2024-09-15,14,2024-09-15,14,10.86,45.01
19384,819,133,271,Fes (FEZ),Saiss district,2024-04-25,17,2024-04-25,17,5.79,27.26
19385,78,261,42,Casablanca (CMN),Anfa,2024-01-23,4,2024-01-23,5,31.82,118.37
19386,9756,186,188,Dakhla (VIL),PK25,2024-05-17,3,2024-05-17,4,26.85,100.98
19387,9971,12,84,Rabat-Salé (RBA),Salé Center,2024-09-01,11,2024-09-01,12,10.59,44.06
19388,3748,59,217,Agadir (AGA),Taghazout,2024-09-08,9,2024-09-08,11,46.26,168.91
19389,6997,242,248,Nador (NDR),Beni Ensar,2024-05-29,1,2024-05-29,2,27.65,103.78
19390,2472,200,12,Marrakech (RAK),Targa,2024-01-19,20,2024-01-19,20,13.23,53.3
19391,2661,286,26,Rabat-Salé (RBA),Salé Center,2024-03-25,11,2024-03-25,11,11.1,45.85
19392,1905,268,229,Oujda (OUD),Al Qods,2024-02-21,18,2024-02-21,18,10.48,43.68
19393,8107,225,138,Casablanca (CMN),Mohammedia,2024-05-09,10,2024-05-09,11,29.76,111.16
19394,7745,124,237,Fes (FEZ),Batha,2024-09-22,10,2024-09-22,11,15.78,62.23
19395,5853,6,45,Casablanca (CMN),Maarif,2024-05-26,2,2024-05-26,2,27.12,101.92
19396,9632,21,9,Rabat-Salé (RBA),Agdal,2024-04-07,13,2024-04-07,13,15.68,61.88
19397,2820,73,203,Casablanca (CMN),Maarif,2024-09-09,17,2024-09-09,18,21.52,82.32
19398,4264,269,145,Agadir (AGA),Taghazout,2024-01-16,19,2024-01-16,20,47.83,174.4
19399,2193,261,42,Agadir (AGA),Ait Melloul,2024-03-20,6,2024-03-20,7,13.6,54.6
19400,2188,266,255,Oujda (OUD),Al Qods,2024-04-17,10,2024-04-17,10,10.75,44.62
19401,2885,69,262,Agadir (AGA),Inezgane,2024-08-08,22,2024-08-08,23,21.41,81.94
19402,5653,137,85,Tangier (TNG),Port Tanger Ville,2024-03-09,5,2024-03-09,5,19.96,76.86
19403,8770,285,253,Nador (NDR),Beni Ensar,2024-07-30,2,2024-07-30,2,29.13,108.96
19404,7445,147,174,Casablanca (CMN),Mohammedia,2024-08-13,1,2024-08-13,2,31.58,117.53
19405,6618,120,251,Tangier (TNG),Gzenaya,2024-09-01,12,2024-09-01,12,6.39,29.36
19406,1707,69,262,Marrakech (RAK),Palmeraie,2024-04-17,12,2024-04-17,12,17.14,66.99
19407,4927,41,228,Rabat-Salé (RBA),Agdal,2024-07-01,20,2024-07-01,21,16.01,63.04
19408,229,197,89,Oujda (OUD),Al Qods,2024-05-10,6,2024-05-10,7,16.0,63.0
19409,6343,18,142,Rabat-Salé (RBA),Temara,2024-05-29,15,2024-05-29,15,23.02,87.57
19410,4960,197,89,Tangier (TNG),Gzenaya,2024-09-16,1,2024-09-16,1,6.9,31.15
19411,1408,226,66,Rabat-Salé (RBA),Hay Riad,2024-01-27,11,2024-01-27,11,10.52,43.82
19412,3582,287,216,Nador (NDR),Beni Ensar,2024-08-22,9,2024-08-22,10,27.01,101.54
19413,8665,264,63,Agadir (AGA),Inezgane,2024-06-10,14,2024-06-10,15,20.76,79.66
19414,5891,288,226,Casablanca (CMN),Bouskoura,2024-01-13,15,2024-01-13,15,15.31,60.58
19415,7229,75,132,Casablanca (CMN),Mohammedia,2024-05-01,14,2024-05-01,15,26.19,98.66
19416,68,46,95,Marrakech (RAK),Medina,2024-04-03,7,2024-04-03,7,5.99,27.96
19417,9266,291,241,Tangier (TNG),Cap Spartel,2024-04-25,8,2024-04-25,9,21.52,82.32
19418,8810,106,296,Fes (FEZ),Ville Nouvelle,2024-04-01,6,2024-04-01,6,15.13,59.96
19419,1528,156,106,Tangier (TNG),Port Tanger Ville,2024-01-08,6,2024-01-08,7,17.92,69.72
19420,7884,188,100,Marrakech (RAK),Palmeraie,2024-08-04,3,2024-08-04,3,15.47,61.14
19421,3477,62,283,Marrakech (RAK),Medina,2024-03-03,21,2024-03-03,21,7.26,32.41
19422,6973,279,38,Dakhla (VIL),Port Dakhla,2024-07-19,23,2024-07-19,23,5.84,27.44
19423,1403,47,292,Oujda (OUD),Lazaret,2024-06-22,4,2024-06-22,5,16.24,63.84
19424,1078,179,9,Fes (FEZ),Saiss district,2024-05-23,11,2024-05-23,11,5.53,26.36
19425,5957,164,21,Fes (FEZ),Ville Nouvelle,2024-04-24,14,2024-04-24,15,14.11,56.38
19426,4713,117,33,Agadir (AGA),Inezgane,2024-03-28,15,2024-03-28,15,15.61,61.64
19427,8914,166,90,Agadir (AGA),Inezgane,2024-03-23,22,2024-03-23,23,20.02,77.07
19428,3612,107,247,Rabat-Salé (RBA),Temara,2024-08-01,12,2024-08-01,13,28.02,105.07
19429,3366,112,37,Oujda (OUD),Al Qods,2024-04-03,8,2024-04-03,8,15.82,62.37
19430,5210,279,38,Fes (FEZ),Ville Nouvelle,2024-03-20,15,2024-03-20,15,13.96,55.86
19431,5124,239,132,Tangier (TNG),Gzenaya,2024-02-11,19,2024-02-11,19,7.41,32.94
19432,9607,158,91,Tangier (TNG),Cap Spartel,2024-07-29,11,2024-07-29,11,16.06,63.21
19433,3962,264,63,Nador (NDR),Beni Ensar,2024-01-12,6,2024-01-12,7,30.23,112.8
19434,8703,295,109,Tangier (TNG),Gzenaya,2024-08-28,13,2024-08-28,13,8.52,36.82
19435,3131,152,204,Casablanca (CMN),Bouskoura,2024-05-01,13,2024-05-01,13,15.37,60.79
19436,5406,66,289,Tangier (TNG),Port Tanger Ville,2024-06-08,20,2024-06-08,20,17.57,68.5
19437,2658,192,157,Rabat-Salé (RBA),Agdal,2024-02-24,18,2024-02-24,18,16.62,65.17
19438,6879,249,99,Rabat-Salé (RBA),Temara,2024-08-15,21,2024-08-15,21,24.89,94.12
19439,4379,238,132,Rabat-Salé (RBA),Salé Center,2024-06-12,6,2024-06-12,6,13.89,55.62
19440,8126,240,266,Nador (NDR),Selouane,2024-04-25,11,2024-04-25,11,12.51,50.78
19441,8902,274,260,Tangier (TNG),Cap Spartel,2024-08-02,0,2024-08-02,1,16.99,66.46
19442,343,155,28,Casablanca (CMN),Anfa,2024-05-02,1,2024-05-02,2,28.67,107.34
19443,4852,54,159,Oujda (OUD),Berkane,2024-03-08,9,2024-03-08,11,55.78,202.23
19444,9742,33,275,Marrakech (RAK),Targa,2024-09-03,13,2024-09-03,13,9.5,40.25
19445,1606,213,222,Marrakech (RAK),Gueliz,2024-05-16,20,2024-05-16,20,8.15,35.53
19446,1745,211,111,Casablanca (CMN),Bouskoura,2024-01-14,12,2024-01-14,13,18.93,73.26
19447,6629,251,132,Casablanca (CMN),Maarif,2024-08-20,22,2024-08-20,22,28.75,107.62
19448,7857,253,153,Rabat-Salé (RBA),Hay Riad,2024-01-18,7,2024-01-18,7,17.7,68.95
19449,3656,283,254,Agadir (AGA),Taghazout,2024-05-24,16,2024-05-24,16,39.22,144.27
19450,5006,93,106,Oujda (OUD),Al Qods,2024-06-21,16,2024-06-21,16,11.45,47.08
19451,1503,84,294,Fes (FEZ),Batha,2024-04-20,19,2024-04-20,19,16.0,63.0
19452,2343,67,201,Nador (NDR),Beni Ensar,2024-01-14,5,2024-01-14,6,30.19,112.66
19453,9095,248,20,Casablanca (CMN),Maarif,2024-09-14,0,2024-09-14,1,25.64,96.74
19454,7563,6,45,Agadir (AGA),Taghazout,2024-01-09,0,2024-01-09,1,43.16,158.06
19455,6790,207,230,Marrakech (RAK),Medina,2024-01-27,1,2024-01-27,2,6.16,28.56
19456,6051,287,216,Casablanca (CMN),Bouskoura,2024-08-31,8,2024-08-31,8,15.82,62.37
19457,7798,74,102,Fes (FEZ),Ville Nouvelle,2024-07-05,23,2024-07-05,23,13.05,52.68
19458,5327,138,235,Rabat-Salé (RBA),Temara,2024-08-02,19,2024-08-02,20,21.73,83.06
19459,1677,63,274,Tangier (TNG),Malabata,2024-04-22,3,2024-04-22,3,19.09,73.82
19460,5857,250,39,Rabat-Salé (RBA),Hay Riad,2024-02-26,18,2024-02-26,18,12.88,52.08
19461,5506,227,77,Rabat-Salé (RBA),Temara,2024-05-06,16,2024-05-06,17,21.29,81.52
19462,6382,141,203,Oujda (OUD),Al Qods,2024-09-17,10,2024-09-17,11,12.52,50.82
19463,189,179,9,Casablanca (CMN),Mohammedia,2024-06-18,17,2024-06-18,18,27.97,104.9
19464,3478,2,18,Laayoune (EUN),Foum El Oued,2024-10-04,2,2024-10-04,3,23.82,90.37
19465,851,297,40,Oujda (OUD),Lazaret,2024-05-21,17,2024-05-21,18,15.23,60.3
19466,6158,92,206,Laayoune (EUN),Al Wahda,2024-07-31,10,2024-07-31,11,10.43,43.5
19467,2368,2,18,Tangier (TNG),Malabata,2024-05-28,13,2024-05-28,14,14.59,58.06
19468,2277,57,145,Oujda (OUD),Al Qods,2024-08-30,6,2024-08-30,7,13.37,53.79
19469,4664,177,95,Nador (NDR),Selouane,2024-01-22,10,2024-01-22,10,10.41,43.44
19470,8755,159,179,Marrakech (RAK),Palmeraie,2024-01-02,0,2024-01-02,1,15.51,61.28
